mysql> \. selectSyntheticData.sql
+--------------------------------+------------------------+----------------------+------------+
| name                           | address                | city                 | zip        |
| 25243224348839061041 | Hagenes Group                  | audio     | NULL                      | qui ut neque dolores dolorem                                 | 1972 |   1449 | country     | Rogelio Schultz Jr.      |
| 43526835068039407428 | Hagenes Group                  | movie     | NULL                      | omnis ex consectetur voluptatem excepturi et                 | 1919 |    134 | documentary | NULL                     |
| 50296244285413731488 | Rutherford-Kozey               | book      | Lavon Thompson            | voluptate quo quia                                           | 1989 |    413 | non-fiction | NULL                     |
| 48288491938738352933 | Dare LLC                       | movie     | NULL                      | ex culpa voluptatem molestiae architecto modi                | 1906 |     61 | comedy      | NULL                     |
| 10826714158516776608 | Corkery, Aufderhar and Green   | movie     | NULL                      | ratione esse atque                                           | 1935 |    183 | western     | NULL                     |
| 50344860673769383987 | O'Hara-Abshire                 | movie     | NULL                      | iste iusto nam                                               | 1986 |    173 | sci-fi      | NULL                     |
| 23069539681596162106 | Corkery, Aufderhar and Green   | movie     | NULL                      | eos aliquam                                                  | 2009 |    200 | western     | NULL                     |
| 07159026247277845408 | Schamberger, Cassin and Jones  | audio     | NULL                      | blanditiis maiores optio id                                  | 1970 |    368 | rock        | Macy Howe                |
| 33809120415137902774 | Shields Inc                    | book      | Torrance Funk             | labore voluptas facilis error                                | 1913 |   1395 | reference   | NULL                     |
| 47286603765068871320 | Leannon, Watsica and Reinger   | audio     | NULL                      | quas ad sed mollitia quae aut                                | 1933 |   1996 | classical   | Joaquin Hoeger           |
| 18479053293208305466 | Abshire-Hand                   | audio     | NULL                      | et voluptatem ut accusamus adipisci et                       | 1968 |   1626 | electronic  | Cedrick O'Hara           |
| 17622518438870964578 | Abshire-Hand                   | book      | Kurt Crona                | et voluptatem vel necessitatibus                             | 1910 |   1362 | non-fiction | NULL                     |
| 35199146885498575735 | Bergnaum, Rosenbaum and Kunze  | audio     | NULL                      | eaque qui fugiat                                             | 1946 |   1497 | electronic  | Rusty Torp               |
| 56915789767187543327 | Ondricka-Fay                   | book      | Ms. Archibald Rutherford  | maxime qui animi ratione adipisci                            | 1901 |    419 | children    | NULL                     |
| 77384813715872924246 | Little-Paucek                  | book      | Maria Stehr               | ex dolores totam molestias beatae                            | 1901 |   1859 | non-fiction | NULL                     |
